file_name,timestamp,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral
MarkRutte_MatthijsNieuwkerk.mp4,01:04,happy,0.0014002823,7.2571377e-10,5.1307947e-05,96.26419,0.02949864,0.0057896185,3.6990705
MarkRutte_MatthijsNieuwkerk.mp4,01:04,fear,4.3572497,32.325665,50.71564,0.41899478,7.581087,2.407254,2.1941035
MarkRutte_MatthijsNieuwkerk.mp4,01:05,sad,0.13616346,4.6218694e-05,0.9841115,0.2003501,56.1014,0.00016945014,42.577766
MarkRutte_MatthijsNieuwkerk.mp4,01:06,neutral,23.994127,0.08939929,24.902353,0.0728823,21.830399,0.26049376,28.850344
MarkRutte_MatthijsNieuwkerk.mp4,01:06,fear,4.7026896,0.0007709592,72.64487,0.025658797,18.426374,1.8186407,2.3810015
MarkRutte_MatthijsNieuwkerk.mp4,01:07,sad,18.431261,0.20508368,11.113295,0.039073426,61.3051,0.015864993,8.890319
MarkRutte_MatthijsNieuwkerk.mp4,01:08,sad,11.649273,0.2200502,3.6625054,0.16959408,61.75147,0.0071655083,22.539946
MarkRutte_MatthijsNieuwkerk.mp4,01:09,sad,19.353388,0.1122646,17.603148,0.075590655,62.00982,0.010487489,0.8353026
MarkRutte_MatthijsNieuwkerk.mp4,01:09,sad,37.88424,0.12131429,8.039141,0.028127268,51.790123,0.002880463,2.134174
MarkRutte_MatthijsNieuwkerk.mp4,01:10,sad,9.9325075,0.10567626,11.439133,0.2959218,70.490395,0.044056267,7.692313
MarkRutte_MatthijsNieuwkerk.mp4,01:11,fear,9.139707,0.000991218,61.87951,0.15032563,23.070715,1.9331696,3.8255866
MarkRutte_MatthijsNieuwkerk.mp4,01:12,sad,10.247446,0.13794033,16.817234,0.13045245,69.59047,0.067175575,3.0092914
MarkRutte_MatthijsNieuwkerk.mp4,01:12,sad,23.306646,0.041760776,5.951898,0.2608635,60.9103,0.006591458,9.5219345
MarkRutte_MatthijsNieuwkerk.mp4,01:13,sad,27.886482,0.029847631,4.0636344,0.30172843,53.2351,0.004302218,14.478903
MarkRutte_MatthijsNieuwkerk.mp4,01:14,angry,86.561386,0.3852187,0.7284279,7.330844,4.1302805,0.17317452,0.6906651
MarkRutte_MatthijsNieuwkerk.mp4,01:14,fear,1.6432136,0.0019560594,72.474815,0.87099755,21.132698,1.7210584,2.1552637
MarkRutte_MatthijsNieuwkerk.mp4,01:15,neutral,21.215925,0.012180543,4.0186663,0.04184303,2.3260894,25.792027,46.593266
MarkRutte_MatthijsNieuwkerk.mp4,01:16,angry,40.24332,0.013749687,13.815681,0.01594777,34.59564,0.019649243,11.296015
MarkRutte_MatthijsNieuwkerk.mp4,01:17,sad,0.05848314,0.00014697347,35.53498,0.00638161,52.94715,1.43477855e-05,11.4528475
MarkRutte_MatthijsNieuwkerk.mp4,01:17,sad,32.25346,0.24562937,15.741055,0.1708893,45.685947,0.39865226,5.504364
MarkRutte_MatthijsNieuwkerk.mp4,01:18,sad,22.325092,0.02290197,6.4987354,1.8271376,47.491432,0.12231935,21.712381
MarkRutte_MatthijsNieuwkerk.mp4,01:19,disgust,44.460567,52.01085,0.7873682,0.0008994971,1.1176059,1.3372798,0.2854382
MarkRutte_MatthijsNieuwkerk.mp4,01:19,angry,58.27725,12.989392,3.9107378,0.008332129,15.136055,0.28987208,9.388369
MarkRutte_MatthijsNieuwkerk.mp4,01:20,angry,91.04111,0.002697388,3.7361352,0.068309486,2.9535122,2.1427991,0.055444453
MarkRutte_MatthijsNieuwkerk.mp4,01:21,fear,4.409756,0.018319838,66.18027,0.84749544,20.993366,0.4514171,7.0993824
MarkRutte_MatthijsNieuwkerk.mp4,01:22,surprise,7.0291495,0.0031412342,7.63603,0.1260639,0.18551001,83.51643,1.5036713
MarkRutte_MatthijsNieuwkerk.mp4,01:22,neutral,7.922405e-05,7.797976e-08,0.6202498,2.3539174,0.01262657,0.02803307,96.9851
MarkRutte_MatthijsNieuwkerk.mp4,01:23,surprise,8.127996,0.12966508,34.683617,0.036280103,3.187144,53.75381,0.08148894
MarkRutte_MatthijsNieuwkerk.mp4,01:24,angry,96.94488,0.0009377057,1.3326437,0.0014606562,1.6312569,0.0034407042,0.085389175
MarkRutte_MatthijsNieuwkerk.mp4,01:24,fear,5.297584,0.10928073,45.002922,2.1450906,43.183628,0.030924609,4.23057
MarkRutte_MatthijsNieuwkerk.mp4,01:25,angry,44.591175,0.0019543783,8.064797,0.8723285,32.725258,0.028416587,13.71607
MarkRutte_MatthijsNieuwkerk.mp4,01:26,happy,20.944633,0.0021970544,0.2275503,40.627655,30.201439,0.31971517,7.676808
MarkRutte_MatthijsNieuwkerk.mp4,01:27,sad,9.260237,0.085366905,28.273758,2.6602945,58.49195,0.47265273,0.7557403
MarkRutte_MatthijsNieuwkerk.mp4,01:28,angry,50.786484,0.0069389017,33.004684,0.14945167,8.995334,0.762343,6.2947655
MarkRutte_MatthijsNieuwkerk.mp4,01:29,fear,40.461456,0.0029335818,43.701332,0.167931,15.55428,0.05827377,0.053790472
MarkRutte_MatthijsNieuwkerk.mp4,01:30,angry,59.08422,0.006650827,24.930712,0.061533645,15.819119,0.057241302,0.04052187
MarkRutte_MatthijsNieuwkerk.mp4,01:30,angry,51.541393,0.06116149,41.212093,0.098926015,3.3194058,3.1776135,0.58940935
MarkRutte_MatthijsNieuwkerk.mp4,01:31,angry,50.34352,0.0074701565,4.797652,0.3278121,18.48134,0.045443054,25.996765
MarkRutte_MatthijsNieuwkerk.mp4,01:32,fear,14.203892,0.014988911,55.94473,0.051295873,27.115982,0.07071412,2.5983899
MarkRutte_MatthijsNieuwkerk.mp4,01:32,fear,22.85562,0.0015466313,42.365807,0.056367334,34.417362,0.020938141,0.2823592
MarkRutte_MatthijsNieuwkerk.mp4,01:33,angry,48.547066,0.0074866093,29.671478,0.10567029,21.179796,0.04592304,0.4425695
MarkRutte_MatthijsNieuwkerk.mp4,01:34,fear,23.229572,0.0021171481,40.848083,0.008955055,35.20181,0.010612184,0.6988542
MarkRutte_MatthijsNieuwkerk.mp4,01:36,surprise,0.00010794459,3.2956463e-12,0.45973748,0.0033053623,0.000121529956,99.5366,0.00013100806
MarkRutte_MatthijsNieuwkerk.mp4,01:37,fear,12.726509,0.11189688,52.409946,0.105753586,2.3700871,32.20051,0.07529624
MarkRutte_MatthijsNieuwkerk.mp4,01:38,fear,25.488577,0.80654395,38.04171,11.799141,17.833982,1.7651654,4.264883
MarkRutte_MatthijsNieuwkerk.mp4,01:39,happy,0.02532035,9.107372e-06,42.131115,56.757156,1.0447599,0.0032869955,0.038356468
MarkRutte_MatthijsNieuwkerk.mp4,01:40,sad,2.7973187,0.025829175,6.417869,4.812424,44.296024,0.1471392,41.503395
MarkRutte_MatthijsNieuwkerk.mp4,01:40,neutral,8.880096,0.0002941562,11.433638,0.012640489,39.69249,0.00018508124,39.980663
MarkRutte_MatthijsNieuwkerk.mp4,01:41,sad,48.43366,0.016304484,1.7342665,0.004345916,48.469574,0.067054346,1.274797
MarkRutte_MatthijsNieuwkerk.mp4,01:42,neutral,2.291923e-08,9.323601e-13,0.00042856386,0.0058775856,0.0031266124,2.6715354e-06,99.990555
MarkRutte_MatthijsNieuwkerk.mp4,01:42,angry,56.247868,0.053621743,14.132944,0.027553108,25.317743,0.08968645,4.1305842
MarkRutte_MatthijsNieuwkerk.mp4,01:43,angry,68.83612,0.0037654743,14.114134,0.21377729,2.5601258,14.23191,0.040156633
MarkRutte_MatthijsNieuwkerk.mp4,01:44,angry,74.07694,0.0006383331,11.003284,0.31142184,13.584419,0.027137557,0.99615264
MarkRutte_MatthijsNieuwkerk.mp4,01:45,sad,0.008440605,0.0031686586,5.6084046,1.9546728,84.02258,2.9178527e-05,8.402708
MarkRutte_MatthijsNieuwkerk.mp4,01:45,surprise,28.566235,0.00015090186,4.82656,0.27207682,1.2193398,64.87685,0.2387856
MarkRutte_MatthijsNieuwkerk.mp4,01:47,neutral,0.17079693,8.092386e-15,0.00047093688,1.7187272e-08,2.676536,2.593722e-09,97.1522
MarkRutte_MatthijsNieuwkerk.mp4,01:48,fear,0.0009122925,4.710034e-09,99.90306,0.05562502,0.011888154,0.014109588,0.014407112
MarkRutte_MatthijsNieuwkerk.mp4,01:50,sad,2.9034476,5.627548e-05,46.470936,0.2878962,49.608273,0.2013951,0.52800256
